filesize,size_w,size_h,aspect_ratio,landscape,sum_pixels,std_pixels,mean_pixels,pop_b,pop_n_b,rare_b,rare_n_b,pop_g,pop_n_g,rare_g,rare_n_g,pop_r,pop_n_r,rare_r,rare_n_r,mean_value_b,mean_value_g,mean_value_r,median_value_b,median_value_g,median_value_r,std_deviation_b,std_deviation_g,std_deviation_r,color_diversity,contrast,brightness,hist_std,hue,saturation,value,hog_features_mean,hog_features_median,hog_features_std,hog_features_len,hog_variance,h_mean,h_median,h_std,s_mean,s_median,s_std,v_mean,v_median,v_std,color_harmony,n_objects,area,area_mean,area_std,vert,vert_mean,vert_std,color_mean,color_std,object_density,shape_complexity,corners,lines,edge_density,faces,blink,has_humans,has_text,sharpness,blur_metric,gaussian_blur,edge_sharpness,gibson_blur,spectrum,gradient,gradient_magnitude,gradient_direction,texture_energy,color_balance,focus_score,average_hash,dhash,phash,colorhash,dominant_frequency,frequency_spread,frequency_asymmetry,phase_congruency,symmetry_0,symmetry_1,dominant_b,dominant_g,dominant_r,filename
260743,1080,533,0.4935185185185185,1,234929297,63.568341359965565,136.03947895675537,0,46659,252,24,0,36889,251,42,0,37527,248,191,133.69434210526316,135.66963360323888,138.7563016194332,152.0,152.0,155.0,60.67354014773148,60.80469309332503,63.91469126009979,61.79764150038543,60.66601880462375,136.36825506072876,0.005257997679429616,0.00390625,0.00040991904,0.0049317237,0.030104572218996196,0.0362843981303981,0.01693604100594936,61000,0.028682948495519837,45.55781376518219,21.0,46.47311348512982,35.56303846153846,15.0,55.896581937594476,144.3970870445344,162.0,63.00048714560481,55.12339418944304,707,356777.0,504.6350777934936,13341.445705966338,2248,3.1796322489391797,2.8927521740675353,130.58712149656046,10.666140936379431,0.001431174089068826,8.813715915169194,1000,15249,0.18350607287449391,0,0,0,420316.5,1770.4431275303643,1770.443121035089,25549398,97.6043157136816,4014860.2051808503,9265.146328031258,20814.00654251012,87.59433170103563,166.04797146787487,0.0036861935469189953,61.79764150038543,20814.00654251012,17520164803133246,16206477024552351992,9254738279593961516,420957224960,280501,1.8890643993072178,3.0890688259109322,4282998.126902477,0.5119139265962795,0.5288850784578338,178,181,181,screenshots_ph001.PNG
5397883,4032,3024,0.75,1,2675834778,74.87003154026831,73.15360433332283,45,280776,1,202,34,262180,91,2021,255,261443,86,1961,77.16976933333333,70.98127866666667,71.30880266666667,43.0,35.0,35.0,67.87754657500265,74.66760382859728,75.0224795350185,72.52254331287281,73.90360938324521,71.78109333333333,0.006950758827534543,0.00390625,0.0027533332,0.008155654,0.033995905111954376,0.03660707584375193,0.009709708292090115,93000,0.009427843511748357,105.136712,120.0,43.21657799767417,61.93653466666667,49.0,44.870914500948885,80.048824,44.0,72.01077893540447,53.36609047800918,56,174493.5,3115.9553571428573,21839.51652584893,548,9.785714285714286,2.851780682525304,137.3567374222972,18.876522662921218,7.466666666666666e-05,7.453155034939036,970,12101,0.08709733333333333,0,0,0,175133.5,860.1180786666666,860.1180786647309,16885084,36.765913332819544,6308089.06930729,8737.075041818161,8565.312616,40.70322847698189,177.17979548972554,0.001299948037571952,72.52254331287281,8565.312616,66512924573696,254990958207480312,10946113825623037867,1511929151488,46501,1.8604841149899018,31.12533333333336,541805.6994481109,0.5130819764705883,0.5221382413943355,40,30,30,screenshots_ph002.jpeg
882783,2048,1536,0.75,1,1098545647,55.04830986721207,116.40608543819852,107,45263,231,1269,95,42726,236,1375,88,34893,236,1420,113.06570666666667,117.53536933333334,118.61728266666667,111.0,112.0,110.0,54.51135184498991,52.51956645870695,53.729598814567986,53.58683903942162,52.39194725091847,117.349324,0.002716630188206578,0.00390625,0.00129,0.0030211285,0.030815186823579817,0.037524136745065204,0.017332751088460704,93000,0.030042426029453576,53.91866133333333,35.0,38.184908747060085,42.052870666666664,25.0,44.619847579591074,125.05216266666666,118.0,53.86466469826214,45.5564736749711,1055,259017.5,245.51421800947867,5259.714280599461,5950,5.639810426540285,4.3412632710659755,152.16090413917797,25.743542352588833,0.0014066666666666667,6.982768945014723,1000,3421,0.06928666666666666,0,0,0,251856.5,1673.845336,1673.8453305056642,13902976,58.169699644784,6600570.545221933,11419.492680923884,13015.932861333333,47.4186335719,181.2384768640171,0.0007174795570618119,53.58683903942162,13015.932861333333,13906974254802534503,57646083285617870,11592109690277389592,463873245184,1639501,1.8032185134603071,64.42266666666669,251129.92005403608,0.500546788671024,0.5048101089324619,111,111,111,screenshots_ph003.JPEG
877992,2048,1536,0.75,1,959924912,52.70748657758901,101.71730380588107,109,49221,254,393,255,48103,239,1151,108,53482,235,1420,98.61697866666667,103.04660933333334,103.48833466666666,101.0,105.0,103.0,49.88033398704347,51.03057012782257,53.26407051586754,51.39165821024452,50.93818441238773,102.68522266666666,0.003323952216906521,0.00390625,0.0006313333,0.0031683268,0.030666466418050497,0.037140757571644076,0.01759148401304133,93000,0.030946030978108864,42.460538666666665,30.0,30.93661477068618,30.995141333333333,17.0,36.69970598056645,108.301956,108.0,54.57526668043621,40.737195810562945,1017,170941.0,168.08357915437563,2292.730173048468,5476,5.384464110127827,4.4974235531535385,141.82874899650943,23.43859170561703,0.001356,7.990021313571422,924,1420,0.06953733333333334,0,0,0,407865.5,1319.0664573333333,1319.0664516689328,14401096,52.00814060969954,6570466.924364362,11498.126032467197,11608.730277333334,46.16579992340362,181.73039942571378,0.000738919825432064,51.39165821024452,11608.730277333334,9168624589033210240,16715648678101008645,14591784311895545338,463856468096,1171501,1.7798066566882522,61.57199999999996,1406618.5786217945,0.5069589472766884,0.5124622222222223,105,107,104,screenshots_ph004.JPEG
1035699,2048,1536,0.75,1,595188181,57.12668196537204,63.06840907202827,52,72198,11,1622,34,87527,10,1721,25,113717,191,1497,74.009844,62.19844666666667,52.99682133333334,54.0,40.0,33.0,54.23738524084397,55.74466390234107,52.00110635260075,53.994385165261924,53.207550502602864,60.79048266666667,0.005444276090013265,0.00390625,0.003642,0.005638964,0.029123780257912946,0.03640208674256233,0.020045084749834897,93000,0.040180542262806346,96.30204,108.0,37.813227648162126,92.95998666666667,100.0,57.788429074799694,77.36642,55.0,57.70240248363667,51.10135306886616,917,108065.5,117.84678298800436,1453.5130123684235,4119,4.491821155943294,3.751145031827381,148.81363982526696,36.29552453318467,0.0012226666666666666,8.381570940264057,1000,11667,0.10561333333333334,0,0,0,138063.0,3217.421184,3217.421155725966,23634429,131.1289774812729,6733573.720440162,16240.863198236555,31433.230186666668,84.13545512470834,168.12708511701854,0.0017098741820618785,53.994385165261924,31433.230186666668,9270511927187030779,5065074870664795699,14224615250728405109,1305770721344,2206501,1.8430030247262512,55.97999999999998,808460.0206298752,0.505693559912854,0.515974162962963,49,37,32,screenshots_ph005.JPEG
676596,2048,1536,0.75,1,1252798297,85.02991842543754,132.7512843873766,12,109444,1,20,7,138909,0,62,6,139769,253,95,132.22675066666667,135.03692933333335,130.9923,172.0,182.0,177.0,80.26584845456786,86.61229353972126,86.75402020670856,84.54405406699924,85.8867531614191,133.46269866666665,0.005103533077758153,0.00390625,0.00047266667,0.005689706,0.02937574940643555,0.03571291042732515,0.01967397636458026,93000,0.038706534599406275,72.80489466666667,60.0,38.555453387412065,45.196284,18.0,47.45795755463999,138.390212,182.0,84.28057930465589,56.764663415569316,277,478097.5,1725.9837545126354,28560.07357391731,1634,5.898916967509026,4.2601205365441706,134.3124591258823,22.65859356303185,0.00036933333333333333,9.171234384536215,502,469,0.03895066666666667,0,0,0,480129.5,748.667152,748.6671133281852,7852518,30.73234446988623,6350155.42255794,8359.217241130986,6766.9015973333335,31.908796268823217,164.50657454075161,0.0028782022643857974,84.54405406699924,6766.9015973333335,72057594037862400,11869501735291625472,13871156766440392558,1580648628352,61501,1.8249726248796734,19.720000000000013,2941527.3440872347,0.5146815581699347,0.5237445159041394,204,212,208,screenshots_ph006.JPEG
785222,2048,1536,0.75,1,683746905,52.62344736588436,72.45242913564046,93,49307,254,635,84,67624,0,1130,77,51789,1,214,73.93741066666666,71.126316,72.294368,69.0,66.0,63.0,52.954319734814774,52.015887344789846,50.36517117492983,51.77845941817815,50.30229471641726,71.80515066666666,0.003940741739711566,0.0039062505,0.0027093333,0.0038657207,0.031215138346349293,0.037463204444410154,0.016601660680085947,93000,0.02756151373367118,79.61404133333333,105.0,56.44957372063103,72.325676,58.0,49.27299799223733,84.49102133333334,74.0,57.32406840106703,54.34888003797846,543,103714.0,191.00184162062615,2224.614251949805,4144,7.6316758747697975,3.763822939706672,147.54212335678722,31.212882331085908,0.000724,7.035439587254512,656,727,0.048864,1,0,1,140462.5,1006.7293266666667,1006.7293254330856,11097779,67.2449772159129,6423769.773280693,10942.167283368111,13965.78308,41.90890520076145,178.25364556741596,0.0013527169715775377,51.77845941817815,13965.78308,18446320204273680384,12724011334595787806,15046660405379705611,1013631156288,1249501,1.8279116792975205,52.006666666666696,489069.12968619936,0.5027348915032679,0.5172658753812636,85,80,78,screenshots_ph007.JPEG
785781,2048,1536,0.75,1,710613723,53.38481270861307,75.29933961232503,21,47334,238,1229,22,51623,1,1027,34,47224,1,361,73.55156933333333,73.77273866666667,78.57415733333333,63.0,67.0,67.0,55.36811852143708,51.50082819031102,51.25793515832159,52.70896062335655,49.829673864199414,75.19374533333334,0.0036137603896148653,0.0039062498,0.0033606668,0.0034592748,0.031205028398759237,0.03702897477384003,0.016620655881723928,93000,0.027624620193868413,79.151076,105.0,59.36792374149155,91.35295333333333,81.0,48.41855472107589,92.61869333333334,81.0,58.44558549533594,55.4106879859678,824,78828.5,95.66565533980582,1555.893245121938,3261,3.9575242718446604,3.4912361411254036,136.37145970642868,37.98661932034441,0.0010986666666666666,7.427784399960428,646,885,0.049132,1,0,1,332895.5,646.9346773333333,646.9346770344888,10999738,44.06872924492621,6249363.3680646205,9052.67368553944,9785.074205333332,37.6419988677177,178.12871858326486,0.0009404307409248701,52.70896062335655,9785.074205333332,18446600300702466048,18280614231047408206,9415476462312423727,816060563456,1456501,1.7940465366861749,18.52533333333334,2485509.451552693,0.5016783198257081,0.5122083416122004,38,35,43,screenshots_ph008.JPEG
811748,1536,2048,1.3333333333333333,0,1008450289,84.98622295239983,106.85923777686224,14,44306,1,376,12,50770,254,879,14,54153,0,114,108.94239333333333,106.068164,105.56778133333333,84.0,73.0,70.0,81.89861822286578,85.89915174015287,85.82477976486557,84.54084990929475,85.19017934884769,106.229364,0.003556109018880983,0.00390625,0.00050933333,0.0034165638,0.031275383378450934,0.03709224333242266,0.016487886274849838,93000,0.02718503938123817,87.53951466666666,110.0,47.62334619271432,35.87825733333333,30.0,32.54889415514931,113.04414666666666,89.0,84.52901185828738,54.900417402050344,199,271622.0,1364.9346733668342,18513.262381622742,1478,7.42713567839196,3.628954933064682,145.1724429232201,26.2348806322546,0.00026533333333333335,6.8275555291429635,1000,3510,0.060569333333333336,0,0,0,271622.0,841.7648493333334,841.7648492872514,13253525,37.20745852728889,6401953.780267845,9726.727072389369,8399.172738666666,38.77936942923455,180.14331678344791,0.0008410582230224965,84.54084990929475,8399.172738666666,35887506536792064,13607864700564660336,9475987566398221079,1597778165760,1443376,1.9207520440988033,38.70999999999998,2532781.692181734,0.5000845385620916,0.5209335355119826,32,27,27,screenshots_ph009.JPEG
833433,1536,2048,1.3333333333333333,0,846397711,64.20594169257512,89.6875287161933,51,36469,254,217,34,41858,0,291,37,36536,1,255,88.545384,88.77069066666667,91.74582666666667,71.0,77.0,79.0,63.14286285576909,64.52920113066055,63.63310338639429,63.76838912427464,63.19958322393344,89.62056666666666,0.0027138930008214044,0.00390625,0.0019706665,0.002475413,0.031208562245795244,0.03680653799341686,0.01661401943447502,93000,0.027602564176911367,76.919564,101.0,59.17385603499152,56.10465333333333,45.0,43.71232533675702,100.956536,94.0,67.7266691652117,56.87095017898675,430,203698.5,473.7174418604651,8290.562264984172,2082,4.841860465116279,4.007332381739667,136.18272740394178,22.199460302072875,0.0005733333333333334,6.950891886364917,695,5396,0.06742,0,0,0,307233.0,582.918912,582.9189114854329,13105442,44.14039720942933,6264153.8775813505,9402.173281189172,9468.45484,42.35036593920647,174.20255346398054,0.000568664813496846,63.76838912427464,9468.45484,80782214476071936,15561335810651909245,10937319495226776002,1082348535808,1929376,1.9250858969833997,43.36600000000001,2182221.875288526,0.5033309978213507,0.5082591372549019,34,31,34,screenshots_ph010.JPEG
