filesize,size_w,size_h,aspect_ratio,landscape,sum_pixels,std_pixels,mean_pixels,pop_b,pop_n_b,rare_b,rare_n_b,pop_g,pop_n_g,rare_g,rare_n_g,pop_r,pop_n_r,rare_r,rare_n_r,mean_value_b,mean_value_g,mean_value_r,median_value_b,median_value_g,median_value_r,std_deviation_b,std_deviation_g,std_deviation_r,color_diversity,contrast,brightness,hist_std,hue,saturation,value,hog_features_mean,hog_features_median,hog_features_std,hog_features_len,hog_variance,h_mean,h_median,h_std,s_mean,s_median,s_std,v_mean,v_median,v_std,color_harmony,n_objects,area,area_mean,area_std,vert,vert_mean,vert_std,color_mean,color_std,object_density,shape_complexity,corners,lines,edge_density,faces,blink,has_humans,has_text,sharpness,blur_metric,gaussian_blur,edge_sharpness,gibson_blur,spectrum,gradient,gradient_magnitude,gradient_direction,texture_energy,color_balance,focus_score,average_hash,dhash,phash,colorhash,dominant_frequency,frequency_spread,frequency_asymmetry,phase_congruency,symmetry_0,symmetry_1,dominant_b,dominant_g,dominant_r,filename
10445222,5668,3784,0.6676076217360621,1,2899205071,50.10738691772756,45.05849809682885,0,585927,221,6989,9,475975,254,2410,7,570758,248,9189,41.24325748502994,44.667857784431135,49.2515748502994,28.0,26.0,26.0,46.809401846707644,47.847080425052766,53.84144982333243,49.499310698364276,48.826480648979285,45.658199101796406,0.00574897000819943,0.00390625,0.0023802393,0.005060205,0.031029287858416025,0.03771229801665895,0.016946483242937332,83000,0.028718329430315572,62.06525748502994,36.0,53.09238515287411,94.31144610778443,100.0,54.828474792105354,53.991425149700596,33.0,55.430459304316706,54.450439749765394,455,50304.5,110.55934065934066,1490.3324416346093,2891,6.3538461538461535,2.857044799669822,132.39102906043135,57.91801988099511,0.0006811377245508982,4.609227570623639,711,1426,0.05181586826347306,2,1,1,101560.0,335.4772994011976,335.4772987716931,7126860,41.3748644999014,5412846.111826289,8421.259001854532,8763.662488023952,37.92266112427149,176.16373864644336,0.0016649385982192822,49.499310698364276,8763.662488023952,3443929126854880,8996451463902300360,15645054359563439861,3496103378944,361501,1.810585897489234,29.145209580838355,14826.693891025217,0.5163036750029353,0.5068966694062855,18,18,18,superb010.jpg
12135138,6016,4016,0.6675531914893617,1,3761250666,54.50057916099767,51.89308515605133,5,575458,254,36,5,496136,254,93,16,417999,253,2429,46.65392664670659,49.35965868263473,59.612459580838326,26.0,29.0,37.0,52.08135489928977,51.663739372903294,58.002798142551114,53.91596413824806,53.206365510806954,52.10816916167665,0.005250653270025403,0.0039062498,0.0025314372,0.004695962,0.03021696341283609,0.037585068296652355,0.018322944688874913,83000,0.03357303020715693,41.89993113772455,10.0,60.512362952169845,76.47700449101796,64.0,51.04616723877946,60.606290419161674,37.0,59.10874509966333,56.88909176353755,155,83813.5,540.7322580645161,3713.8734714830043,659,4.251612903225807,3.5151167527750706,128.2197575654185,23.66141428555196,0.00023203592814371259,7.222829769371748,452,278,0.03534730538922156,3,0,1,125554.5,133.76555389221556,133.76555363921256,4226294,11.780240985153199,5134391.814764615,5501.089335411656,2778.723706586826,24.06918580108989,173.50490706999514,0.0016544293234428075,53.91596413824806,2778.723706586826,3465586417545787400,16463041244304831130,16102103450004835481,3564822855680,256501,1.822390265192679,25.582335329341323,7915.618442968346,0.5053121365112911,0.5039244804508629,16,17,23,superb011.jpg
12401868,6016,4016,0.6675531914893617,1,4200823165,44.43717108164237,57.95776287856111,27,510932,255,44,18,499289,252,1,14,444565,253,1246,45.80853892215569,56.90895658682635,71.17736826347306,36.0,50.0,65.0,37.38169976588227,40.03035139676528,50.465051537953784,42.62570090020044,42.04699141913593,59.92342065868264,0.004319578999166994,0.00390625,0.002979042,0.003929921,0.030802197428463064,0.037796447294173356,0.01735582417705099,83000,0.030122463286470773,39.85075748502994,14.0,49.63193795928062,103.36556736526946,112.0,60.72537890730352,72.93757035928144,65.0,48.89378717583908,53.0837013474744,68,44141.0,649.1323529411765,2808.521758465976,300,4.411764705882353,3.675176242743321,120.31703019981008,41.4807557277807,0.00010179640718562875,6.547548776051304,297,61,0.025462574850299402,1,0,1,220384.0,65.5307005988024,65.53069965778623,2699918,7.729342811930779,4899162.831563049,4469.746390799293,1758.630401197605,20.216932175804352,171.19757654345568,0.001407268821569199,42.62570090020044,1758.630401197605,1803983681033666302,12804177055113026716,13270563695184978813,1297080188928,841501,1.9021032946636307,40.94461077844314,475818.7574961984,0.5063566357481115,0.5032000939297875,24,28,32,superb012.jpg
12562676,5815,3882,0.6675838349097163,1,379126011,59.03138660725222,69.01935127239521,22,537313,255,17,15,445851,254,12,10,437159,0,2837,56.42834880239521,68.01923203592814,82.6191137724551,36.0,55.0,75.0,54.63267864275938,55.285711789175174,62.89950211091975,57.60596418095144,56.69751199068503,71.06554191616766,0.00391516154526947,0.0039062505,0.0028667664,0.0036314728,0.031133443738599186,0.037340871274806876,0.016754363022436387,83000,0.02807086802875837,35.01230389221557,14.0,42.67887773363144,101.79523203592814,113.0,59.71609593312397,84.47991017964071,75.0,61.20368333592471,54.53288566756004,183,80406.5,439.379781420765,4686.593788457296,485,2.650273224043716,2.795016531558878,125.2390701904078,32.54248896372829,0.00027395209580838325,7.100724898453157,629,115,0.02788622754491018,1,0,1,115975.5,132.44820359281437,132.4482025320377,4810240,8.650655660511312,5120818.164526153,5157.475128831819,1950.8409131736528,22.359603184804982,171.85320693504198,0.0011717794106590345,57.60596418095144,1950.8409131736528,2522881188853239518,5073136164219427996,12514924240949024616,1297080188928,1273501,1.8971929932463396,40.5329341317365,1177911.0321387548,0.5059969472819068,0.5022542835896834,22,27,32,superb013.jpg
12948006,5896,3936,0.6675712347354138,1,1525511857,73.89905017938105,83.6035884561165,7,377345,255,21172,13,290662,255,7571,6,329039,175,23118,77.11707634730539,83.013,90.60315419161677,54.0,64.0,79.0,73.61279555128985,71.40845707044569,75.24044676419798,73.42056646197784,72.16485625805126,84.61107934131736,0.0030119492433364325,0.00390625,0.0034431138,0.002491984,0.029962949784112698,0.03686522905858767,0.01873222726329933,83000,0.03508963382438947,48.57293263473054,24.0,48.580861981758545,81.64829191616766,70.0,55.383998239605326,95.15853892215569,81.0,75.47702813167595,59.81396278434661,517,150917.5,291.9100580270793,6101.82320314609,2768,5.353965183752417,3.6849383365590223,127.66096991113017,42.84657864906759,0.0007739520958083832,5.1822246564390575,782,570,0.052609281437125746,2,0,1,172993.5,238.41430538922157,238.41430080654547,7203040,27.29938600092329,5301791.269285132,7798.2672152042505,6720.23127245509,39.50783180000049,174.34660397031806,0.0006975613510481065,73.42056646197784,6720.23127245509,1012763523824353794,4340375746313103046,10778076635034147737,1357209698304,1150501,1.847008901674529,21.167664670658674,675730.7374515574,0.5078680286485853,0.5014742906344174,20,25,26,superb014.jpg
11310717,5493,3667,0.6675769160750046,1,853209633,59.62601484364544,85.19452783639665,38,289108,255,1812,31,336758,254,808,29,316525,252,15329,76.7397005988024,84.65530988023951,94.30152994011976,63.0,73.0,83.0,55.33956077469545,57.556876258098974,63.364107731103395,58.75351492129928,58.592775910522555,86.64859730538922,0.002908869573894983,0.00390625,0.002138473,0.0027867032,0.031001846957094514,0.037358440024134305,0.016996631564321033,83000,0.028888548453327403,41.99792215568862,15.0,49.24141371877822,67.68224700598802,51.0,48.51910138494386,96.07701497005988,84.0,62.009390561399506,53.25663522170719,548,185155.5,337.875,5797.1531040378795,2292,4.182481751824818,3.567838860273637,127.48397278978007,30.39481489296818,0.0008203592814371258,5.782864035166247,852,2453,0.05653892215568862,2,0,1,347379.5,280.82043263473054,280.8204322145627,7413404,25.47235623965542,5379899.057318579,7963.307918842365,6321.119269461078,38.63253045391132,174.27779124084094,0.0006403026245311882,58.75351492129928,6321.119269461078,72481492760432639,3689348844897451256,13342936651467113679,1022202249216,760501,1.8599488179296413,71.62724550898204,994461.3275370146,0.5025703886344957,0.5031540057140621,27,30,33,superb015.jpg
12658304,6016,4016,0.6675531914893617,1,826865345,71.60752436558724,70.66471261728353,11,588225,252,1,0,1280073,255,23,0,2631155,177,28030,66.37227844311377,68.6825,76.83901646706587,42.0,46.0,58.0,66.47882242433926,69.43475028431453,76.91406088914573,70.94254453259984,70.97803751829713,70.86242065868264,0.0047769396962847235,0.00390625,0.0025905687,0.003923755,0.02929757758345707,0.03632644483301352,0.019600562936137933,83000,0.0384182067413504,56.34643263473054,18.0,52.60336196023419,103.7642994011976,73.0,75.72839751861058,81.20941766467065,59.0,75.13845835643585,67.82340594509354,403,139737.5,346.74317617866006,4502.784076091431,1873,4.647642679900744,2.7483201548966565,136.25236036684936,45.080599671620575,0.0006032934131736527,5.060947514498451,695,4488,0.07213323353293413,5,0,1,169678.5,496.4249461077844,496.42494297679224,9829099,45.06804027797474,5404657.023997535,8498.457378124976,9630.82610479042,45.46602271390873,171.0242463949363,0.0023043708065569003,70.94254453259984,9630.82610479042,1012815402717545984,13600005477249765006,10705745956328328091,1915572191232,1786501,1.8028381511363256,11.66616766467066,187925.48763484717,0.5113346640053227,0.506383687526907,16,14,13,superb016.jpg
605031,2048,1536,0.75,1,1259346222,69.00894983632112,133.44512748718262,214,85225,232,2,154,64122,216,1,114,62575,217,1,156.27310666666668,133.45849866666666,110.60402133333334,200.0,154.0,116.0,81.85769497169802,59.943284663967674,53.896626940491146,65.23253552538561,59.834491047514675,129.22574266666666,0.00305510489012415,0.00390625,0.0017053334,0.0067764567,0.03232989061915396,0.03832684628711739,0.0143100723965819,93000,0.02047781719954152,91.49085733333334,106.0,28.938629760436935,99.08722266666666,105.0,45.81246105817084,161.64022,200.0,73.78881461543884,49.51330181134887,315,546173.0,1733.8825396825396,30713.331430388167,752,2.3873015873015873,2.131211151560812,135.30489445006157,23.325849221290127,0.00042,6.063288765467866,1000,2380,0.058116,0,0,0,557015.5,193.62638533333333,193.62638417555735,6652499,12.374189213155558,5894199.6737091215,5642.640681484826,2456.664472,22.111200659014074,163.84920180101912,0.0019415487492338657,65.23253552538561,2456.664472,18446744073707388928,17365005883418384503,10512877701618183270,687295430656,310501,1.805564639432953,146.93866666666662,177202.07376211658,0.5011594039215685,0.5327905185185186,198,154,118,superb017.JPG
628194,2048,1536,0.75,1,1216018586,70.1587327783217,128.85396597120496,220,56974,248,9,205,53012,1,1,201,41292,1,2,121.02876533333334,132.893208,132.640716,97.0,108.0,115.0,79.78617878150887,64.50857894991928,63.897307791531176,69.39735517431977,65.85894909568903,131.46294133333333,0.0036894722772252376,0.00390625,0.0022586668,0.004357671,0.033004420250852345,0.03682549939366521,0.012677075504588341,93000,0.01607082433490337,56.59518933333333,35.0,41.800681848395946,60.251732,24.0,59.35698653907706,138.18746533333334,115.0,66.50596173338246,55.88787670695183,729,287625.0,394.5473251028807,10149.887207007558,1977,2.711934156378601,2.927450651211824,127.1217251542835,18.19930314131809,0.000972,7.3252098422097935,1000,2920,0.055421333333333336,0,0,0,278522.5,272.6211373333333,272.6211371786221,9771262,12.213850553770666,6017463.991878939,6044.487535945863,2505.2897493333335,29.207144142344788,183.44606276021497,0.0008997334505278844,69.39735517431977,2505.2897493333335,18446741943405772800,17364438568917329124,14182314314220622833,510027366400,1138501,1.8477267801291923,89.38533333333334,2450867.865932764,0.500953265359477,0.5151759337690631,217,211,207,superb018.JPG
10497026,5879,3925,0.6676305494131655,1,336880115,92.40141394087131,128.95320610369993,255,2939852,148,39700,255,3506397,143,29765,255,4041650,151,35573,123.28344610778443,128.98795658682636,134.48561526946108,105.0,115.0,124.0,92.53980806917914,92.08937898432626,91.11226045738762,91.91381583696433,91.52967077033705,129.9804131736527,0.009248708173964879,0.00390625,0.0018712576,0.010927133,0.02465155734487208,0.022088266136708754,0.02318624429093349,83000,0.05376019243188459,39.992285928143716,18.0,45.92599718502803,50.97587275449102,28.0,58.22921494632436,136.77448952095807,127.0,91.50209447453882,65.21910220196374,970,317473.5,327.2922680412371,8158.660740258228,2131,2.1969072164948455,2.282924223886938,132.79989036853866,14.909136183424739,0.0014520958083832334,8.198677578412246,1000,10073,0.09534580838323353,2,0,1,306177.5,559.8052230538922,559.8052099403864,12508002,32.95115923571793,5515270.384388889,9136.661913780832,8546.504311377246,48.95040133229979,149.5895666486648,0.018527168049782602,91.91381583696433,8546.504311377246,17361649777069553760,12162156516167696584,14026012216009881840,1090921693184,1135501,1.704599465471717,193.68413173652704,4627647.4466790855,0.5328458377362921,0.49946243982622984,30,34,40,superb019.jpg
