filesize,size_w,size_h,aspect_ratio,landscape,sum_pixels,std_pixels,mean_pixels,pop_b,pop_n_b,rare_b,rare_n_b,pop_g,pop_n_g,rare_g,rare_n_g,pop_r,pop_n_r,rare_r,rare_n_r,mean_value_b,mean_value_g,mean_value_r,median_value_b,median_value_g,median_value_r,std_deviation_b,std_deviation_g,std_deviation_r,color_diversity,contrast,brightness,hist_std,hue,saturation,value,hog_features_mean,hog_features_median,hog_features_std,hog_features_len,hog_variance,h_mean,h_median,h_std,s_mean,s_median,s_std,v_mean,v_median,v_std,color_harmony,n_objects,area,area_mean,area_std,vert,vert_mean,vert_std,color_mean,color_std,object_density,shape_complexity,corners,lines,edge_density,faces,blink,has_humans,has_text,sharpness,blur_metric,gaussian_blur,edge_sharpness,gibson_blur,spectrum,gradient,gradient_magnitude,gradient_direction,texture_energy,color_balance,focus_score,average_hash,dhash,phash,colorhash,dominant_frequency,frequency_spread,frequency_asymmetry,phase_congruency,symmetry_0,symmetry_1,dominant_b,dominant_g,dominant_r,filename
108593,1515,2163,1.4277227722772277,0,2146472281,27.283540638996758,218.34079007530897,244,134833,4,4,242,181766,2,7,237,161804,1,7,219.62509571428572,218.2343842857143,217.36356571428573,225.0,225.0,225.0,25.850015466806514,26.905318746749472,27.077226645806704,26.610853619787562,26.671084883368255,218.12411285714285,0.00759559516381059,0.0039062498,5.9285714e-05,0.0075217606,0.026246022779258416,0.030277655589664644,0.022524501858516788,87000,0.050735318397432644,36.505807142857144,0.0,50.74380221682201,2.9380671428571428,0.0,12.408601971722463,219.7245842857143,226.0,25.81940591684112,29.657270035128533,1,695888.5,695888.5,0.0,4,4.0,0.0,218.40768190476192,0.9313622760239155,1.4285714285714286e-06,4.0645084499068265,229,376,0.019597142857142858,0,0,0,503052.5,375.6191442857143,375.5980251376959,3646018,21.42267273679796,5562293.961711706,6071.378947056902,4091.023517142857,15.08335375568813,114.56500178998137,0.010314067494581773,26.610853619787562,4091.023517142857,18446742895911305216,17040525984250398471,18056625963460842842,481141194752,1384951,1.663963741184408,185.05500000000006,13768402.473151352,0.5126615723622783,0.5303176844070961,236,235,234,docs010.JPG
109135,1128,1402,1.2429078014184398,0,813350014,33.085308997620196,171.4348494889098,188,79986,218,1,190,89820,220,1,191,83646,235,1,168.12839378881986,171.73237267080745,174.44654409937888,181.0,184.0,185.0,33.45410670469032,32.12101481900912,30.867029822185454,32.14738378196163,31.610552631204513,172.19294285714287,0.007818294483754226,0.0039062498,0.000289441,0.007968317,0.024358421308437142,0.020398128293541918,0.024338597130375565,100000,0.05923673102747257,24.7492049689441,20.0,20.56417861780695,12.76607453416149,7.0,24.475598533987455,175.02328571428572,186.0,29.497453653853313,24.84574360188257,1,803167.0,803167.0,0.0,4,4.0,0.0,171.4357701863354,2.5878866039106767,1.2422360248447205e-06,4.026447215446467,960,3507,0.05905714285714286,0,0,0,803125.5,510.0805142857143,510.0805001742586,11358670,37.811463310211785,6492106.699041397,8011.276547447631,7538.8628645962735,32.2336197365118,116.32295376169692,0.010052989144992183,32.14738378196163,7538.8628645962735,17863524593247510752,886207690828759815,16984945950848768137,507879915520,1230442,1.860092859703146,189.55699999999993,2599022.7847935096,0.5163097568302684,0.5134023334551212,185,188,191,docs011.JPG
113908,768,1024,1.3333333333333333,0,449699927,40.460425090867254,190.60767576429578,191,20643,247,1,202,21633,254,2,224,25289,1,1,182.252396,192.34553066666666,197.22904533333335,193.0,203.0,208.0,38.48382017063161,37.00597646179196,36.14384254929861,37.21121306057406,36.84302530644473,192.70483066666668,0.0063701951416535825,0.0039062505,5.2e-05,0.007181715,0.028426939735741945,0.03541728826227947,0.02084699662833707,93000,0.04345972684218972,20.499314666666667,21.0,4.282715905861399,21.303826666666666,18.0,16.37707548241206,197.233372,208.0,36.14610120298291,18.93529753041879,137,731252.0,5337.605839416058,61929.21405855504,524,3.8248175182481754,2.1644028195418143,126.47160900626422,19.36374912404721,0.00018266666666666667,7.294543545456873,1000,9819,0.08660133333333334,0,0,0,715525.5,1854.2400826666667,1854.2400826584462,18225963,95.72903056169064,6501253.224864148,12354.1254707287,21496.748712,65.1118862259997,133.96652137145128,0.0041723943479347984,37.21121306057406,21496.748712,284838458244895,1098665810169036542,9259251037241278653,541165879296,739126,2.0051920778444297,126.557,14775285.11019664,0.5120718082788671,0.5054334326797385,198,208,212,docs012.JPG
118893,768,1024,1.3333333333333333,0,373135002,44.71489046010309,158.1552302042643,234,9328,1,15,203,15690,235,1,181,16678,226,1,165.02330933333334,157.738768,151.70639866666667,160.0,159.0,158.0,52.594088368784455,39.64816573111714,33.67254235898292,41.97159881962818,39.09273491400902,156.75519066666666,0.0034897817292413743,0.00390625,2.8666665e-05,0.0034769645,0.027252854623166456,0.032154175625178985,0.022217695648521916,93000,0.049362599993034946,74.98687733333334,106.0,39.56613435497105,30.885626666666667,30.0,23.023328952911125,169.144628,162.0,47.90309920462645,36.830854170836204,452,646010.0,1429.225663716814,30206.64259955298,1224,2.7079646017699117,1.9985898388312968,126.23929324641286,10.044862135326575,0.0006026666666666667,15.17014098968359,1000,17849,0.13181333333333334,0,0,0,509803.5,1284.2754373333332,1284.2754369406225,23868598,58.031431799296,6384335.126945731,10055.279606111319,13671.871677333333,59.698563868626714,130.48715632822206,0.002173021745374753,41.97159881962818,13671.871677333333,279172874239,9706003330491914942,10689090500971474631,541199433728,1022626,1.641211082393783,120.21599999999997,8279631.7598116435,0.5002929080610021,0.509754757298475,146,148,147,docs013.JPG
123184,768,1024,1.3333333333333333,0,373706463,55.21366161802316,158.3974469502767,231,7193,3,7,231,7604,5,7,232,8538,0,3,146.764824,160.744204,167.68312,139.0,160.0,169.0,58.48080228799221,51.22700021544945,48.39534793482241,52.70105014608802,51.04539706219509,161.22905333333333,0.0025395514761165365,0.00390625,5.933333e-05,0.0029243408,0.025085389409259782,0.015514036659701516,0.024879767017093584,93000,0.06190028068248576,31.511801333333334,20.0,35.41660114591082,39.876088,48.0,30.38471963256513,168.13391333333334,170.0,48.88468203727853,38.228667605251495,764,518991.5,679.3082460732984,17803.744659023694,1630,2.1335078534031413,1.2823725347967925,126.55366566537381,13.865922283814092,0.0010186666666666666,21.692314788701694,670,21447,0.18313733333333335,0,0,0,372678.0,1510.6063266666667,1510.6062911291717,39890355,53.22427332333332,6215609.9269583225,8774.50201005213,13631.726909333333,73.38325605914302,174.70487830091167,0.0003714487074167831,52.70105014608802,13631.726909333333,17363906526833278976,13871157497009598648,15259660955660120969,541165879296,1679626,1.9205994393002341,119.42700000000002,6013341.583682009,0.5067764566448802,0.5029749403050109,141,160,170,docs014.JPG
127118,768,1024,1.3333333333333333,0,407860139,40.73991417721125,172.87366188897028,170,16402,253,1,180,17469,253,5,185,18401,253,7,165.03434533333333,174.02055333333334,179.565128,174.0,182.0,187.0,40.52079838467036,38.24233849494198,33.23153299218349,37.331556623931945,36.33660300318635,174.70479466666666,0.006058749044209529,0.00390625,0.00023933333,0.006657974,0.0318267727690926,0.03702964745121075,0.015396640361258648,93000,0.02370565344139388,22.563652,22.0,14.159443553905263,24.787964,16.0,37.34551285051575,179.98988933333334,187.0,32.04122865581812,27.848728353413048,6,744601.0,124100.16666666667,277496.4086857202,13,2.1666666666666665,0.8975274678557507,134.9511125925926,18.23167232341325,8e-06,4.179043377766683,1000,7081,0.08131466666666666,0,0,0,744256.5,1756.2771773333334,1756.277168002345,19175325,104.87175082783286,6444242.095007397,12414.088410686518,21992.234045333335,71.48238209095769,176.11898739768847,0.0008946983658303291,37.331556623931945,21992.234045333335,17794558829799145472,289937931819559688,18430160014504804411,506806206464,1879876,1.4995528448666249,203.352,18947681.2983977,0.5103977132897604,0.5037977098039216,189,197,199,docs015.JPG
129056,900,1600,1.7777777777777777,0,839365392,32.2920401869131,194.29754444444444,196,37431,247,1,207,37480,1,1,215,41306,5,1,184.87494661921707,194.56571352313168,203.504231316726,192.0,202.0,210.0,30.3885529712703,31.020934646769252,30.143410011990216,30.517632543343254,30.642791940776178,196.22164768683274,0.006712781109893742,0.00390625,5.1601426e-05,0.0077886283,0.03379721276045575,0.03723750476881008,0.01038019311533933,70000,0.0107748409111738,16.466386120996443,15.0,11.365243029108399,24.683927046263346,22.0,11.235354089560749,203.57186476868327,210.0,30.01856553428496,17.539720884318037,50,545570.5,10911.41,76378.01286127376,117,2.34,2.0747047982785403,130.12718816528272,19.684482883665996,8.896797153024912e-05,6.885021041071565,470,106,0.03600355871886121,0,0,0,545189.5,669.8216476868328,669.8216356723445,6376188,24.74043011293868,4584058.397272603,6565.418700788374,6013.6801601423485,30.848790287694925,173.93645420939356,0.001790194074838301,30.517632543343254,6013.6801601423485,71209866227415232,1152992289438646272,16086703423831498812,541165879296,1526674,1.8361315714235262,195.84699999999995,1547684.1213956275,0.5147795780708487,0.510024943595469,199,209,217,docs016.jpg
133036,1152,2048,1.7777777777777777,0,966659958,54.940973402493405,136.5746332804362,86,45758,254,50,100,53047,248,192,106,43351,250,165,129.4506512455516,137.9146459074733,142.2384644128114,121.0,132.0,138.0,53.26259738318167,53.70257925786355,54.29287263600687,53.7526830923507,53.77360849285845,138.17872953736654,0.0030746239402752577,0.00390625,5.69395e-05,0.003910435,0.03183603491752458,0.03749268830636456,0.015372833927667653,70000,0.02363240229676497,29.093120996441282,20.0,27.17712209728429,31.540297153024913,31.0,17.94180903283654,143.20098220640568,138.0,52.86541864692822,32.661449925683016,475,303164.0,638.24,13324.112866658428,1104,2.3242105263157895,2.4009084153371125,128.066635250022,9.54734762384797,0.0008451957295373666,9.715917559688199,562,288,0.04519217081850534,0,0,0,271781.0,1330.8832473309608,1330.8832398514173,7210542,34.969693903053376,4743465.743060215,8515.284187751175,9291.702441281139,34.79001291877463,172.68154678170504,0.0014935023069402602,53.7526830923507,9291.702441281139,216171953437212928,13040172718891163439,12003346683035793078,532576206848,1095058,2.095993738041214,100.79799999999996,11527255.339385476,0.49967014165096646,0.5067303421487219,104,115,122,docs017.jpg
135648,900,1600,1.7777777777777777,0,644570970,38.20631107463352,149.20624305555555,148,46118,230,1,170,47004,241,1,183,46193,2,1,132.376987544484,151.0216797153025,164.1896227758007,142.0,162.0,176.0,32.84618579556443,34.473523283381084,36.13374395845606,34.484484345800524,34.730623250556086,152.80232918149466,0.00534185325548566,0.00390625,0.00015925267,0.0072203316,0.02859074614769559,0.03370132238260717,0.020798298819691877,70000,0.04325692337931965,17.708951957295373,17.0,1.7891749240149568,52.502272241992884,48.0,17.56793864249659,164.18969217081852,176.0,36.133476963194745,18.4968635099021,18,544396.0,30244.222222222223,53740.36353364569,78,4.333333333333333,2.9814239699997196,142.59416854849775,34.964963482126116,3.202846975088968e-05,9.080237796730307,629,5994,0.09351601423487545,0,0,0,549923.5,986.6828078291815,986.6828073426627,11992564,40.13128402755791,4554037.704352023,7309.924232478748,9359.67740569395,44.695571375176435,164.31749333479013,0.0028469660126936923,34.484484345800524,9359.67740569395,18445939369057687323,11739034203258828467,10287031394683264823,541165879296,1179358,1.922634621745122,129.45499999999998,4024303.4653209485,0.5029218710022562,0.5135928546507571,144,164,177,docs018.JPG
145029,900,1600,1.7777777777777777,0,658266626,36.435655494058686,152.3765337962963,143,33421,213,1,151,34709,224,1,189,43211,4,1,130.61825800711745,152.90311387900357,173.60472775800713,134.0,159.0,178.0,27.10243099675503,30.638544925356214,32.82419394673955,30.1883899562836,29.33789936112615,156.5845284697509,0.004908416803756383,0.00390625,0.00037811388,0.0072118714,0.029627043910602373,0.0360214999437919,0.01928977478225721,70000,0.03720954111502063,19.201873665480427,17.0,17.28806429164385,67.08600355871886,61.0,25.74055889197361,174.40006227758008,178.0,30.265407211230478,24.43134346494931,39,550872.5,14124.935897435897,86479.92549824376,173,4.435897435897436,2.2394467241946714,131.43865166230398,22.51956921361382,6.939501779359431e-05,5.699988267707891,827,2557,0.08242526690391459,0,0,0,552918.5,1193.483421708185,1193.483420374612,10994737,80.06000347766614,4739810.849125322,9635.116706075765,15703.23747330961,52.600837321501885,153.0707667169988,0.0029543159409420763,30.1883899562836,15703.23747330961,18390795424530313087,7161403913355058427,9317852455684716118,541165879296,825298,1.8253174729444934,114.40299999999996,509888.1215219056,0.5071673993440793,0.5079754192542971,149,172,189,docs019.JPG
