filesize,size_w,size_h,aspect_ratio,landscape,sum_pixels,std_pixels,mean_pixels,pop_b,pop_n_b,rare_b,rare_n_b,pop_g,pop_n_g,rare_g,rare_n_g,pop_r,pop_n_r,rare_r,rare_n_r,mean_value_b,mean_value_g,mean_value_r,median_value_b,median_value_g,median_value_r,std_deviation_b,std_deviation_g,std_deviation_r,color_diversity,contrast,brightness,hist_std,hue,saturation,value,hog_features_mean,hog_features_median,hog_features_std,hog_features_len,hog_variance,h_mean,h_median,h_std,s_mean,s_median,s_std,v_mean,v_median,v_std,color_harmony,n_objects,area,area_mean,area_std,vert,vert_mean,vert_std,color_mean,color_std,object_density,shape_complexity,corners,lines,edge_density,faces,blink,has_humans,has_text,sharpness,blur_metric,gaussian_blur,edge_sharpness,gibson_blur,spectrum,gradient,gradient_magnitude,gradient_direction,texture_energy,color_balance,focus_score,average_hash,dhash,phash,colorhash,dominant_frequency,frequency_spread,frequency_asymmetry,phase_congruency,symmetry_0,symmetry_1,dominant_b,dominant_g,dominant_r,filename
8316030,4464,3552,0.7956989247311828,1,299747147,55.374266724201284,96.59177076522087,59,263597,242,1167,95,191901,2,531,255,245335,2,550,63.566772613065325,101.62395979899497,124.55743467336683,56.0,97.0,116.0,40.464672211658105,46.57787765380641,58.00508667913856,48.34921218153435,46.52088378792181,104.14411306532664,0.0027078162482852574,0.00390625,0.0041846735,0.002470884,0.02986885307754864,0.03628232658726262,0.01891696632701751,99000,0.035785161501751435,27.652366834170856,18.0,26.24226041300607,124.30961557788945,118.0,54.416326113967564,128.4428555276382,119.0,56.92055508595467,45.8597138709761,707,233466.0,330.2206506364922,4476.543593122871,2893,4.091937765205092,3.1233536642701636,121.22020456454737,35.89115598817055,0.0008881909547738693,7.112909109488676,1000,8498,0.0823002512562814,0,0,0,289354.0,407.9279082914573,407.9279082805847,11828391,27.980005007392492,6537648.879565789,8757.600928822596,6253.381047738693,42.87623222617868,180.1682836314165,0.000524277544675974,48.34921218153435,6253.381047738693,4557640385505001472,17617264909087959917,11500089002316884206,95563087872,1654501,1.7536059987634356,127.22864321608039,1673359.4710492303,0.5030953985614346,0.5031117942654448,58,96,118,2021-09-25 12-59-54.JPG
184140,1200,1600,1.3333333333333333,0,823864281,58.89926529803715,143.03199322916666,255,198159,34,2,255,203880,36,1,255,198122,36,2,135.27543466666665,146.30787066666667,147.51097866666666,130.0,148.0,151.0,59.22839789389375,58.325676092527246,58.261411421312104,58.6051618025777,58.17015028010729,145.40742,0.006858399280712143,0.0039062498,1.8666666e-05,0.007068554,0.028818305513554434,0.036359602558657736,0.0172782384750796,93000,0.029853752480172104,35.32700666666667,26.0,28.82854906696871,27.779001333333333,26.0,23.64235449899181,149.65202,153.0,58.28963141005095,36.920178325337154,211,485833.5,2302.5284360189576,26176.886326271273,976,4.625592417061611,3.6163280327579823,126.46646625020244,11.300567266987164,0.00028133333333333336,5.7866303564318775,1000,13,0.027044,0,0,0,446186.5,36.00226133333334,36.00226125038933,2958969,7.037026649592886,5269976.759327271,4175.080507030688,1339.1460186666666,21.911130022137833,161.7825674556909,0.010768472207232751,58.6051618025777,1339.1460186666666,18230257655916709831,9226895449893149884,17638236277045272909,541165879296,1288126,1.5703418385437082,181.26799999999992,12183883.528883195,0.5010469647058824,0.5026875956427015,137,153,156,2021-10-09 12-07-45.JPG
4784711,5184,3880,0.7484567901234568,1,1378393238,64.8509458316077,165.1978303251347,255,2480422,12,1,254,2301722,8,1,255,3374004,3,1,164.39974331550803,165.84026069518717,165.49541844919787,172.0,170.0,165.0,63.4713652388806,62.688684645248856,68.09246269841151,64.75083752751365,63.767836650601716,165.5470614973262,0.006715245956961136,0.00390625,9.358289e-05,0.010891907,0.029221511143293185,0.03656830292138934,0.017063324686439653,93000,0.02911570493548608,75.5047820855615,90.0,46.52774606191715,27.908657754010694,22.0,22.20365681245849,174.3666256684492,182.0,65.52553278365465,44.7523118860101,199,505588.5,2540.645728643216,35673.12697458119,428,2.150753768844221,2.1957901554353736,129.96540364792176,11.302620434504853,0.0002660427807486631,6.7338743639538965,1000,11,0.0073168449197860965,0,0,0,430145.5,50.98675267379679,50.986752655564565,2288692,3.2115146947278297,5423648.708506933,3625.3746183856083,546.8778636363636,13.954164750913032,167.16267311380847,0.013515281048830917,64.75083752751365,546.8778636363636,4611544246104557313,7600935949458997235,10078860348986131861,541165879296,1573501,1.776788524700266,111.90641711229945,1293890.5098019934,0.5064401244276677,0.5119737723253295,170,169,168,2021-12-11 13-15-14.JPG
5695174,5184,3880,0.7484567901234568,1,2724601927,62.48074142328772,116.33020354394701,48,198025,1,186,80,166170,0,23,125,196197,1,52,100.69195053475936,115.84470721925133,132.46783155080215,82.0,105.0,131.0,62.787566848186785,60.37302415745835,59.89482095715197,61.018470654265705,59.47835486599413,119.08995855614974,0.0016895552877022567,0.00390625,0.0037847594,0.0023254943,0.030564548056680563,0.03711621380569027,0.017713424022997047,93000,0.031376539061848896,25.87793449197861,15.0,27.68762213572101,75.90674064171122,63.0,51.22715988266344,135.30190106951872,133.0,58.22149762953121,45.71209321597189,229,308287.5,1346.2336244541484,10646.596649812742,644,2.8122270742358078,2.9662775432722293,125.90266754117414,18.876722880706534,0.0003061497326203209,7.221850618190582,890,58,0.031010695187165774,1,0,1,308287.5,79.9635280748663,79.9635278154204,3841604,6.93580606243923,5583280.387063591,5028.8985471921505,1808.4301069518717,26.624386738561498,178.01511864489325,0.0004064062414808086,61.018470654265705,1808.4301069518717,17357243615789941511,5263480547903415902,12486924676156900373,463856467968,2029501,1.6661539838367019,160.9411764705884,5799618.77507993,0.5015471252315543,0.5009820838139177,81,102,128,2021-12-11 18-59-19.JPG
584723,2048,1536,0.75,1,1173062251,54.64313178315527,124.30214892493353,59,36713,225,1,178,61783,27,1,183,56715,23,11,94.22317333333334,132.352184,146.330268,78.0,133.0,147.0,51.07589016678455,45.50014735245749,52.67215215255455,49.749396557265534,46.54274257150186,132.18425866666666,0.0026344127295820506,0.00390625,0.0018306667,0.0027323407,0.03177040509332766,0.03704354240022206,0.015512619364439264,93000,0.024064135954597596,47.23390666666667,26.0,48.13840775310938,97.87880533333333,116.0,51.82318083495813,147.722668,148.0,52.53387988998251,50.83182282601667,714,484645.5,678.7752100840336,16766.846306215793,4642,6.50140056022409,2.8639795723454475,121.10938534162288,30.177890224486397,0.000952,4.877189450302819,1000,21417,0.149304,0,0,0,469100.5,84.887172,84.88717063265955,10744858,34.72039553214398,5173946.492034298,6526.51645334663,7700.9629466666665,65.60757230137193,174.17606173586233,0.00048317304972285446,49.749396557265534,7700.9629466666665,4629839498652468479,9553424315677185176,14989296141702606303,190052302848,1063501,1.7630940700542037,76.31333333333339,1693666.552963182,0.5044036322440086,0.5052861908496732,47,80,87,not_good001.JPG
597838,2048,1536,0.75,1,97594156,29.272537413129122,10.341448889838325,0,1885070,171,82,1,655282,221,170,0,1584303,201,161,5.374217333333333,15.459708,10.163293333333334,0.0,7.0,1.0,22.688968656834046,31.866453424878443,31.273702807390144,28.609708296367547,30.257618205737174,12.802825333333333,0.024699626762296617,0.00390625,0.0006413333,0.016185569,0.02982393705204846,0.037129910605958424,0.018925305456651286,93000,0.035816718662755494,50.999282666666666,60.0,18.267677743821178,207.726856,255.0,72.88584016360971,15.671428,7.0,32.72827559019086,41.29393116587392,24,11275.0,469.7916666666667,1177.59447530289,173,7.208333333333333,3.558782173097358,138.49464532444733,45.24845163715816,3.2e-05,5.626351785189313,90,2,0.005132,0,0,0,16887.0,34.36552533333333,34.36552499847821,1424158,3.8618079996515555,5285506.061939715,2990.219184794844,786.429392,8.956582904191771,143.67106615308478,0.06355450757121932,28.609708296367547,786.429392,1069312638976,13898293375536467968,14743715783823340515,3850438193152,55501,1.8235541268091273,4.709333333333336,22280.68158312191,0.5592387206971677,0.6711960540305011,1,8,3,not_good002.JPG
493684,2048,1536,0.75,1,92896326,15.041936827154117,9.843648910522461,0,1910517,72,1,0,903610,104,1,0,1759388,99,1,8.798229333333333,9.980385333333333,10.735644,0.0,1.0,0.0,14.053123138041173,13.88050375881371,16.716388761994725,14.883338552949871,14.581486798967088,10.157818666666667,0.030539469821716167,0.00390625,0.000872,0.023117492,0.02855875421033173,0.036510760413683285,0.020546033503207377,93000,0.042213949271492,45.81518,45.0,47.83456181710321,116.56137733333334,78.0,107.51955092054784,11.764702666666667,1.0,16.696953629277992,57.35035545564302,2,231.5,115.75,61.75,18,9.0,1.0,161.75457875457874,16.107795952172733,2.666666666666667e-06,5.02511668194537,12,0,0.00031866666666666664,0,0,0,192225.0,23.737526666666668,23.73752631777955,955683,1.9111253326222226,5145964.178894413,1818.704484181825,203.65014133333332,6.129372769301305,135.3538851394063,0.09627620775114547,14.883338552949871,203.65014133333332,4557426438168379392,18374373545289058561,12512565823366065498,3358664687616,1555501,1.8549128126573315,0.01066666666666667,42690.46399587083,0.5934929708061002,0.681296397385621,0,1,0,not_good003.JPG
1147618,2272,1704,0.75,1,1052167470,49.74947218380771,90.59113446819414,108,53681,254,871,116,61439,250,21,121,56619,254,270,90.24275866666666,89.12870533333333,92.402372,95.0,96.0,99.0,52.332217714292,46.929527807873264,49.34579270926273,49.53584607714266,46.67947458403265,90.234772,0.0035230986288071003,0.00390625,0.0016246666,0.0032790762,0.03162808557513293,0.036916056276235905,0.015800765872522896,93000,0.024966420215828424,70.251656,80.0,56.64611701835938,53.141112,34.0,50.793869545482124,101.687884,105.0,54.83913219228168,54.09303958537439,1087,109842.5,101.05105795768169,1543.5102228720928,3707,3.4103035878564856,3.2437051911195707,130.05240614920876,9.569288443933264,0.0014493333333333333,7.124722905861031,828,1829,0.05624,0,0,0,452032.0,152.15897466666667,152.15897321705063,7649224,14.529197240917332,5801636.499138406,5984.552358534573,3183.9187173333335,32.446888237460925,175.96032528430354,0.0005400596559365726,49.53584607714266,3183.9187173333335,6507652825676024,12228592781707203152,15645624824935211167,1056595509248,415501,1.5724405994267605,143.756,6847222.392750445,0.5052826213507625,0.5019786039215686,106,106,110,not_good004.JPG
1293708,2272,1704,0.75,1,1171595418,52.03976191793532,100.87382577448258,74,34875,254,52,13,40610,243,17,10,37075,243,27,95.62421066666667,98.62058266666666,108.37689066666667,88.0,97.0,110.0,50.53537602883849,49.640358108649934,52.75389271032075,50.976542282603056,50.22128856299115,101.19572533333333,0.002642619942353085,0.0039062498,0.0005846667,0.0025682214,0.03301904419958747,0.036511305783882446,0.012638936646633297,93000,0.01597427195576102,50.568696,17.0,53.18536416026108,52.468772,56.0,33.40492256357859,111.17575466666666,111.0,51.80705275954691,46.132446494462194,3498,226424.0,64.72955974842768,1542.554619053272,9524,2.722698684962836,2.8397759659868513,129.13762147991102,14.026428587570157,0.004664,8.396062639886948,1000,12855,0.11266133333333334,0,0,0,372932.0,1054.63644,1054.6364398816636,20081619,30.267394423288877,6549962.030990529,10272.840999492413,6807.432216,45.657017388883126,178.10857132607686,0.0003132467986738676,50.976542282603056,6807.432216,4547230473587294079,8242544816468118776,10344640567007334965,463856467968,1195501,1.8157370574516618,64.98000000000002,65263.32721278768,0.5008528732026144,0.5046472505446623,93,102,115,not_good005.JPG
1151374,2272,1704,0.75,1,1163676070,60.86066817313578,100.19197355986466,255,48815,1,98,75,36116,1,80,71,35406,0,158,97.49264266666667,95.554508,107.52937066666667,87.0,89.0,101.0,61.84518765868309,54.763825111839225,63.998685663805944,60.202566144776085,57.61770662023279,99.354028,0.0021025721617143247,0.0039062498,0.001584,0.0017382012,0.031702342684243795,0.036989454409675514,0.0156512449227231,93000,0.024496146763106564,64.59042533333333,26.0,57.518565970120385,51.32647866666667,44.0,35.28842854270426,111.94890133333334,107.0,65.18522333264085,52.66407261515516,1647,230190.0,139.7632058287796,3527.794440301737,5037,3.058287795992714,3.088298259461947,127.65898402151944,18.93515977315192,0.002196,7.906993768849603,1000,11191,0.090772,0,0,0,341901.5,475.6583786666667,475.6583740927716,12651284,22.50836336213156,6268159.467787011,8436.954993900521,4738.10992,36.16133607353968,174.2442567070048,0.00040777032904605864,60.202566144776085,4738.10992,2522863530931190012,14400180143714976136,16153787079750048136,1082331758592,649501,1.7777105227079641,57.86400000000002,1519168.2991038954,0.5018621490196078,0.5005771294117647,91,96,108,not_good006.JPG
